party_rk,purchase_sum,russian_region_nm,russian_region_cd,timediff_to_msk_hour_cnt,russian_federal_district_cd
345663591,11917.52,Пермский край,059,2,005
310888957,5305.86,Пермский край,059,2,005
276574865,11093.57,Пермский край,059,2,005
206443685,611832.082,Пермский край,059,2,005
129095072,104.69,Пермский край,059,2,005
244041906,14279.62,Пермский край,059,2,005
213008765,73930.37,Пермский край,059,2,005
276858781,237971.17,Пермский край,059,2,005
308968592,16198.0,Пермский край,059,2,005
125735296,1552824.12,Пермский край,059,2,005
275126240,370.0,Пермский край,059,2,005
152868502,911575.11907,Пермский край,059,2,005
268874010,18585.98,Пермский край,059,2,005
238126889,10867.01,Пермский край,059,2,005
357239977,5728.35,Пермский край,059,2,005
273580147,58699.97,Пермский край,059,2,005
1682843,414.0,Пермский край,059,2,005
236791639,62036.73,Пермский край,059,2,005
122393262,1532793.12,Пермский край,059,2,005
143391303,218285.71,Пермский край,059,2,005
343799489,110.0,Пермский край,059,2,005
270847907,41769.84,Пермский край,059,2,005
75759588,811125.46,Пермский край,059,2,005
160730963,2419794.74,Пермский край,059,2,005
246387450,158452.59,Пермский край,059,2,005
282519185,41345.0,Пермский край,059,2,005
292126313,25987.69,Пермский край,059,2,005
129821581,110220.59,Пермский край,059,2,005
365528027,1079.9,Пермский край,059,2,005
344615424,10658.0,Пермский край,059,2,005
314397285,27967.99,Пермский край,059,2,005
336973391,18245.0,Пермский край,059,2,005
333891663,98932.41,Пермский край,059,2,005
335020020,23590.45,Пермский край,059,2,005
214680915,517851.21,Пермский край,059,2,005
302555221,15500.94,Пермский край,059,2,005
154959323,460.0,Пермский край,059,2,005
151332544,363291.44,Пермский край,059,2,005
215027062,1888.52,Пермский край,059,2,005
357296862,285688.68,Пермский край,059,2,005
218800012,156614.99,Пермский край,059,2,005
266535413,200.0,Пермский край,059,2,005
143910814,225029.05,Пермский край,059,2,005
138267713,179000.0,Пермский край,059,2,005
129843436,34350.12,Пермский край,059,2,005
259418417,7632.0,Пермский край,059,2,005
130853108,13284.11,Пермский край,059,2,005
167917255,31235.67,Пермский край,059,2,005
116703683,670869.44,Пермский край,059,2,005
27676478,29135.12,Пермский край,059,2,005
299814545,7810.43,Пермский край,059,2,005
164408565,10366.95,Пермский край,059,2,005
347733778,25875.0,Пермский край,059,2,005
168903301,71688.89,Пермский край,059,2,005
1171264,40063.43,Пермский край,059,2,005
158759242,187288.26,Пермский край,059,2,005
164181116,34238.68,Пермский край,059,2,005
222865621,533711.29,Пермский край,059,2,005
139018761,800.0,Пермский край,059,2,005
309198395,38601.0,Пермский край,059,2,005
254068040,167366.76,Пермский край,059,2,005
154623568,95020.52,Пермский край,059,2,005
342559877,7991.61,Пермский край,059,2,005
348088835,9107.39,Пермский край,059,2,005
239948411,20320.97,Пермский край,059,2,005
163284182,254967.75,Пермский край,059,2,005
372451579,5285.23,Пермский край,059,2,005
272651851,3020.95,Пермский край,059,2,005
301388386,17940.05,Пермский край,059,2,005
313010460,59178.61,Пермский край,059,2,005
130488415,33855.78,Пермский край,059,2,005
285342202,22044.0,Пермский край,059,2,005
285091069,51500.0,Пермский край,059,2,005
254070539,172537.17,Пермский край,059,2,005
279158541,384475.72,Пермский край,059,2,005
286042089,45205.4,Пермский край,059,2,005
270883827,71079.56,Пермский край,059,2,005
264943784,1572188.55,Пермский край,059,2,005
309454793,35785.0,Пермский край,059,2,005
256739154,4906.0,Пермский край,059,2,005
276993350,44470.34,Пермский край,059,2,005
294658082,15564.0,Пермский край,059,2,005
17830114,115443.37,Пермский край,059,2,005
162144416,10097.27,Пермский край,059,2,005
300069980,19913.0,Пермский край,059,2,005
289693587,32009.0,Пермский край,059,2,005
123873406,26603.29,Пермский край,059,2,005
211072244,67835.54,Пермский край,059,2,005
136480276,1999.31,Пермский край,059,2,005
2536036,3612.9,Пермский край,059,2,005
260103626,48593.52,Пермский край,059,2,005
125978780,26812.85,Магаданская область,049,8,008
223832876,36710.41,Магаданская область,049,8,008
277717524,98650.52,Магаданская область,049,8,008
353148882,44326.2,Магаданская область,049,8,008
282728536,7037.0,Магаданская область,049,8,008
293388909,16000.0,Магаданская область,049,8,008
216772960,3466.17,Магаданская область,049,8,008
122058005,485400.66,Липецкая область,048,0,001
157994696,4998.18,Липецкая область,048,0,001
272622867,13537.67,Липецкая область,048,0,001
275023228,8936.31,Липецкая область,048,0,001
296204299,224632.38,Липецкая область,048,0,001
292264734,184559.47,Липецкая область,048,0,001
161393200,5475.04,Липецкая область,048,0,001
274354550,88015.45,Липецкая область,048,0,001
330396506,42114.0,Липецкая область,048,0,001
272850811,2059.4,Липецкая область,048,0,001
167761374,13829.08,Липецкая область,048,0,001
260953980,16835.5,Липецкая область,048,0,001
326756738,7990.0,Липецкая область,048,0,001
277733259,46089.01,Липецкая область,048,0,001
215336997,27977.84,Липецкая область,048,0,001
118807805,23755.0,Липецкая область,048,0,001
206321461,359487.87,Липецкая область,048,0,001
346806687,9544.08,Липецкая область,048,0,001
79844830,75846.81,Липецкая область,048,0,001
342561376,30004.99,Липецкая область,048,0,001
262100303,77068.88,Липецкая область,048,0,001
249046115,223744.43,Липецкая область,048,0,001
162177029,19476.34,Липецкая область,048,0,001
298906976,12870.53,Липецкая область,048,0,001
155581088,8278.59,Липецкая область,048,0,001
304787117,62964.0,Липецкая область,048,0,001
210665358,60065.82,Липецкая область,048,0,001
278100591,146796.42,Липецкая область,048,0,001
331848617,7152.45,Липецкая область,048,0,001
285592343,6395.7,Липецкая область,048,0,001
349035356,71108.75,Липецкая область,048,0,001
363632910,24020.0,Липецкая область,048,0,001
284182307,197709.71,Липецкая область,048,0,001
293236763,4777.29,Липецкая область,048,0,001
234506761,28092.55,Липецкая область,048,0,001
219013673,62491.14,Липецкая область,048,0,001
158704406,14373.3,Липецкая область,048,0,001
138227797,103916.44,Липецкая область,048,0,001
365198849,20538.32,Липецкая область,048,0,001
244308824,12218.0,Липецкая область,048,0,001
318729998,1603.5,Липецкая область,048,0,001
269005798,7714.64,Липецкая область,048,0,001
271612090,633099.7,Санкт-Петербург,078,0,002
254909474,45.0,Санкт-Петербург,078,0,002
349885544,168884.56,Санкт-Петербург,078,0,002
104625993,734732.01842,Санкт-Петербург,078,0,002
364549548,20157.0,Санкт-Петербург,078,0,002
168692778,65004.99,Санкт-Петербург,078,0,002
145953174,29566.31,Санкт-Петербург,078,0,002
267688975,242465.32,Санкт-Петербург,078,0,002
208836461,49156.0,Санкт-Петербург,078,0,002
163427412,430501.29505,Санкт-Петербург,078,0,002
246837621,175380.3,Санкт-Петербург,078,0,002
267717627,132962.91,Санкт-Петербург,078,0,002
217871916,236347.57,Санкт-Петербург,078,0,002
260459786,614729.68,Санкт-Петербург,078,0,002
101332253,151868.66,Санкт-Петербург,078,0,002
278238062,944402.77987,Санкт-Петербург,078,0,002
70805120,176330.25,Санкт-Петербург,078,0,002
266273139,786497.05,Санкт-Петербург,078,0,002
142081326,1995779.56164,Санкт-Петербург,078,0,002
150412668,885661.23,Санкт-Петербург,078,0,002
242353085,9819.0,Санкт-Петербург,078,0,002
157134436,801408.06,Санкт-Петербург,078,0,002
129363100,842127.54,Санкт-Петербург,078,0,002
149365855,209372.88,Санкт-Петербург,078,0,002
120374509,112829.02,Санкт-Петербург,078,0,002
216528850,7158.0,Санкт-Петербург,078,0,002
292508967,226137.44,Санкт-Петербург,078,0,002
258836910,3603.7,Санкт-Петербург,078,0,002
232455989,410021.65,Санкт-Петербург,078,0,002
267259134,4929.28,Санкт-Петербург,078,0,002
151886979,706214.8,Санкт-Петербург,078,0,002
132895156,393590.59,Санкт-Петербург,078,0,002
129439787,407711.9,Санкт-Петербург,078,0,002
18065200,6064.77,Санкт-Петербург,078,0,002
268569281,272699.8,Санкт-Петербург,078,0,002
258102533,395909.94395,Санкт-Петербург,078,0,002
236541018,54359.68,Санкт-Петербург,078,0,002
254458031,3504.95,Санкт-Петербург,078,0,002
307462634,2454.0,Санкт-Петербург,078,0,002
58411242,100.0,Санкт-Петербург,078,0,002
137001620,212145.49,Санкт-Петербург,078,0,002
69526513,621504.61,Санкт-Петербург,078,0,002
234402240,1221783.9051,Санкт-Петербург,078,0,002
265735966,1156049.75702,Санкт-Петербург,078,0,002
117313170,1300194.43,Санкт-Петербург,078,0,002
251434843,4038.28,Санкт-Петербург,078,0,002
143899028,136774.99,Санкт-Петербург,078,0,002
326055899,34271.7,Санкт-Петербург,078,0,002
117836309,78692.50315,Санкт-Петербург,078,0,002
28253647,276568.1,Санкт-Петербург,078,0,002
340116059,18340.0,Санкт-Петербург,078,0,002
15982181,170460.22,Санкт-Петербург,078,0,002
3175907,169672.1,Санкт-Петербург,078,0,002
319458660,1039047.62,Санкт-Петербург,078,0,002
133352121,242625.0071,Санкт-Петербург,078,0,002
256844870,1163.52,Санкт-Петербург,078,0,002
168916653,170284.36,Санкт-Петербург,078,0,002
324324012,106904.27,Санкт-Петербург,078,0,002
323055590,22949.84,Санкт-Петербург,078,0,002
153028317,4845.66,Санкт-Петербург,078,0,002
288208310,95088.79,Санкт-Петербург,078,0,002
292073345,3141.07,Санкт-Петербург,078,0,002
287980873,1057.0,Санкт-Петербург,078,0,002
2243890,1117436.71,Санкт-Петербург,078,0,002
274144515,527.04,Санкт-Петербург,078,0,002
247395363,10241.46,Санкт-Петербург,078,0,002
367529419,37991.0,Санкт-Петербург,078,0,002
317287496,10163.12,Санкт-Петербург,078,0,002
319994139,269357.06,Санкт-Петербург,078,0,002
103747630,205102.04793,Санкт-Петербург,078,0,002
218186937,838650.18,Санкт-Петербург,078,0,002
230385365,45.0,Санкт-Петербург,078,0,002
140447980,690259.0,Санкт-Петербург,078,0,002
511490,11459.2,Санкт-Петербург,078,0,002
342871750,640507.19306,Санкт-Петербург,078,0,002
161831193,687259.47,Санкт-Петербург,078,0,002
168558921,11893.74,Санкт-Петербург,078,0,002
278158070,140807.63,Санкт-Петербург,078,0,002
304554992,99118.99,Санкт-Петербург,078,0,002
253617033,110984.85,Санкт-Петербург,078,0,002
156457363,232936.16,Санкт-Петербург,078,0,002
276888692,20779.0,Санкт-Петербург,078,0,002
327540143,10038.0,Санкт-Петербург,078,0,002
292034595,469287.77,Санкт-Петербург,078,0,002
296486328,123866.35,Санкт-Петербург,078,0,002
253637486,147853.57957,Санкт-Петербург,078,0,002
111818677,1262351.88768,Санкт-Петербург,078,0,002
340127411,113531.62,Санкт-Петербург,078,0,002
149172077,103314.14,Санкт-Петербург,078,0,002
344959613,103949.92,Санкт-Петербург,078,0,002
262901356,374345.41,Санкт-Петербург,078,0,002
284683275,176846.89,Санкт-Петербург,078,0,002
213728212,36354.24,Санкт-Петербург,078,0,002
286382429,137715.37,Санкт-Петербург,078,0,002
145548105,120940.0,Санкт-Петербург,078,0,002
119942219,848360.92,Санкт-Петербург,078,0,002
29063794,25183.6,Санкт-Петербург,078,0,002
206126176,31708.54,Санкт-Петербург,078,0,002
263395134,481359.02,Санкт-Петербург,078,0,002
254936230,280791.06,Санкт-Петербург,078,0,002
251701914,1153.7,Санкт-Петербург,078,0,002
29674459,287296.41,Санкт-Петербург,078,0,002
134263303,1911542.16225,Санкт-Петербург,078,0,002
136479389,3362.64,Санкт-Петербург,078,0,002
76629192,586786.38286,Санкт-Петербург,078,0,002
271023154,244246.24712,Санкт-Петербург,078,0,002
367010448,2111.5,Санкт-Петербург,078,0,002
157181873,301186.33,Санкт-Петербург,078,0,002
288609823,265295.27,Санкт-Петербург,078,0,002
268265995,243058.55,Санкт-Петербург,078,0,002
267293527,57082.15,Санкт-Петербург,078,0,002
23229417,16724.63,Санкт-Петербург,078,0,002
217435212,79405.57,Санкт-Петербург,078,0,002
372822842,21411.48,Санкт-Петербург,078,0,002
308023254,90419.08,Санкт-Петербург,078,0,002
271312695,41171.17,Санкт-Петербург,078,0,002
146678574,42053.3,Санкт-Петербург,078,0,002
356718091,50308.12,Санкт-Петербург,078,0,002
69953841,21997.29,Санкт-Петербург,078,0,002
149705929,586744.75361,Санкт-Петербург,078,0,002
268935498,43172.31,Санкт-Петербург,078,0,002
168960234,236958.21,Санкт-Петербург,078,0,002
140879778,59074.61,Санкт-Петербург,078,0,002
303524529,58403.44,Санкт-Петербург,078,0,002
168249865,902143.15065,Санкт-Петербург,078,0,002
130492536,826129.18017,Санкт-Петербург,078,0,002
338677953,27719.84,Санкт-Петербург,078,0,002
261260710,32591.51,Санкт-Петербург,078,0,002
251244645,4974.2,Санкт-Петербург,078,0,002
362008674,32983.7,Санкт-Петербург,078,0,002
300088704,145251.94,Санкт-Петербург,078,0,002
114800966,444189.81,Санкт-Петербург,078,0,002
137613363,619548.08671,Санкт-Петербург,078,0,002
210201472,8242.0,Еврейская автономная область,079,7,008
165036658,44976.21,Еврейская автономная область,079,7,008
367941558,84741.68,Еврейская автономная область,079,7,008
164138500,228509.39,Московская область,050,0,001
140737527,55137.85,Московская область,050,0,001
137979693,101514.95,Московская область,050,0,001
299844974,12591.0,Московская область,050,0,001
155933390,916811.72,Кировская область,043,0,005
266153825,170571.5,Московская область,050,0,001
21802143,309129.98,Московская область,050,0,001
324989886,220905.66,Московская область,050,0,001
277966150,335966.03546,Московская область,050,0,001
117393971,225199.89,Кировская область,043,0,005
215120010,50895.98,Московская область,050,0,001
38237755,10847.49,Ярославская область,076,0,001
371162072,14466.05,Московская область,050,0,001
164112527,29572.68,Московская область,050,0,001
108911960,36303.28,Московская область,050,0,001
326043152,53380.94,Московская область,050,0,001
32970334,248503.66,Московская область,050,0,001
212222054,330164.9,Московская область,050,0,001
316375410,68229.0,Московская область,050,0,001
342939326,55148.48,Московская область,050,0,001
270523543,3602.62,Московская область,050,0,001
145328795,142415.46,Московская область,050,0,001
142709616,95193.28,Московская область,050,0,001
303581163,4928.0,Московская область,050,0,001
219272780,29954.33,Московская область,050,0,001
220734908,122361.08,Московская область,050,0,001
322468342,62920.0,Ярославская область,076,0,001
31727880,23610.79,Московская область,050,0,001
246000847,1146.0,Московская область,050,0,001
122471826,96103.66,Московская область,050,0,001
223718103,114111.69,Московская область,050,0,001
345321933,940.4,Ярославская область,076,0,001
307276122,37256.88,Московская область,050,0,001
123167572,55060.89059,Ярославская область,076,0,001
262382432,386771.59,Московская область,050,0,001
268245027,3030.61,Кировская область,043,0,005
236160038,74063.74,Московская область,050,0,001
150376412,1078557.3,Московская область,050,0,001
65262757,537568.33917,Московская область,050,0,001
35132983,196694.62,Московская область,050,0,001
334527566,68990.15,Московская область,050,0,001
24953430,7304.77,Московская область,050,0,001
270514822,155679.16,Московская область,050,0,001
210654349,495.0,Московская область,050,0,001
255812303,10722.38,Московская область,050,0,001
269380026,38327.73,Московская область,050,0,001
167804836,11899.94,Московская область,050,0,001
136889005,26942.3,Московская область,050,0,001
265468761,141596.86,Московская область,050,0,001
157837635,98686.22,Московская область,050,0,001
289693967,106237.29,Московская область,050,0,001
136628130,271263.27,Московская область,050,0,001
115499557,101675.48,Московская область,050,0,001
148792176,737091.75,Московская область,050,0,001
128829113,92342.31,Московская область,050,0,001
361753615,20237.53,Московская область,050,0,001
371833008,78153.8,Московская область,050,0,001
278823768,34371.0,Кировская область,043,0,005
364395,39156.42,Московская область,050,0,001
270315711,128405.12,Московская область,050,0,001
239151296,352789.77,Московская область,050,0,001
156490983,116378.29,Московская область,050,0,001
61162310,43230.2,Московская область,050,0,001
242623611,55261.11,Московская область,050,0,001
344606407,9386.93,Московская область,050,0,001
161184184,216675.0,Кировская область,043,0,005
5037794,180903.53,Московская область,050,0,001
232401531,69993.35,Московская область,050,0,001
134979803,10256.7,Московская область,050,0,001
143396315,27097.02,Московская область,050,0,001
168647092,59635.0,Московская область,050,0,001
237422608,123154.12,Московская область,050,0,001
220920816,192749.73,Ярославская область,076,0,001
142539017,29739.28,Кировская область,043,0,005
263352451,309833.35,Московская область,050,0,001
115718616,153060.52,Московская область,050,0,001
362964719,35000.0,Московская область,050,0,001
114334722,15358.03,Ярославская область,076,0,001
320840699,319124.0696,Московская область,050,0,001
214415206,652899.9008,Московская область,050,0,001
68901015,19069.13,Московская область,050,0,001
247011367,19460.76,Московская область,050,0,001
346798476,726.5,Московская область,050,0,001
308701157,43330.44,Московская область,050,0,001
269454371,356412.03,Московская область,050,0,001
296448965,112001.24016,Ярославская область,076,0,001
257498779,155123.51,Московская область,050,0,001
265964849,783083.44,Московская область,050,0,001
273691677,8115.58,Московская область,050,0,001
168508305,713069.45,Московская область,050,0,001
214281607,418275.08,Московская область,050,0,001
122134788,1052185.76,Московская область,050,0,001
219641812,279742.13984,Московская область,050,0,001
296221813,163891.62,Московская область,050,0,001
211810757,18129.08,Московская область,050,0,001
372756477,706.77,Московская область,050,0,001
317529716,19996.0,Московская область,050,0,001
274804302,163745.19,Московская область,050,0,001
164434224,448350.68,Московская область,050,0,001
307487087,200444.06,Московская область,050,0,001
107802799,22433.01,Московская область,050,0,001
298542193,46717.77,Московская область,050,0,001
341502750,819.0,Московская область,050,0,001
107672946,1304600.9685,Ярославская область,076,0,001
323005433,144016.59,Московская область,050,0,001
157485522,1764879.85,Московская область,050,0,001
137286020,1030509.59,Московская область,050,0,001
223136954,94109.17,Московская область,050,0,001
132197557,531242.22,Московская область,050,0,001
259042540,48423.7,Кировская область,043,0,005
274127292,442794.94,Московская область,050,0,001
214560293,32109.67,Московская область,050,0,001
344425071,14421.51,Московская область,050,0,001
18185838,69843.3,Московская область,050,0,001
250350075,956620.49,Московская область,050,0,001
277173499,19269.46,Московская область,050,0,001
257493417,208025.00422,Московская область,050,0,001
284313600,33542.26,Московская область,050,0,001
358535074,60962.34,Московская область,050,0,001
246525788,658.54,Московская область,050,0,001
246936988,84679.75,Кировская область,043,0,005
282059689,51856.0,Москва,077,0,001
332352400,37782.0,Москва,077,0,001
277705137,327806.83,Москва,077,0,001
312927786,147870.14,Москва,077,0,001
84584316,19628.27,Москва,077,0,001
145341063,475449.33919,Москва,077,0,001
347125701,1188.0,Москва,077,0,001
3970746,68277.06,Москва,077,0,001
141379605,210519.21,Москва,077,0,001
164002315,413152.37,Москва,077,0,001
261108343,371786.23,Кемеровская область,042,4,007
305243375,14285.0,Кемеровская область,042,4,007
130359966,777427.71729,Москва,077,0,001
344163041,31424.0,Москва,077,0,001
292250346,2323.44,Москва,077,0,001
157652293,757473.24,Москва,077,0,001
298297237,81049.16,Москва,077,0,001
235633697,499494.72,Москва,077,0,001
272504886,19689.0,Москва,077,0,001
264711573,42.0,Москва,077,0,001
283849666,39521.2,Москва,077,0,001
217539040,122044.08,Кемеровская область,042,4,007
126601976,27977.34,Москва,077,0,001
261772796,271696.09,Москва,077,0,001
276534692,149262.06,Москва,077,0,001
269995259,61841.59,Кемеровская область,042,4,007
291692902,30884.0,Мурманская область,051,0,002
350518412,46987.19,Москва,077,0,001
130795666,1411631.76,Москва,077,0,001
306724337,147469.95,Москва,077,0,001
34868581,2100172.94,Москва,077,0,001
127908631,760039.48,Москва,077,0,001
129910863,371941.09,Москва,077,0,001
11582564,188152.27,Кемеровская область,042,4,007
339923700,107307.92,Москва,077,0,001
250213065,684.68,Кемеровская область,042,4,007
238859107,634811.98,Москва,077,0,001
346858421,134.63,Москва,077,0,001
256219348,24348.77,Москва,077,0,001
271790139,84.0,Кемеровская область,042,4,007
156585720,173513.59,Москва,077,0,001
212087605,1639371.43429,Москва,077,0,001
360724695,19853.09,Москва,077,0,001
248655283,105074.48,Кемеровская область,042,4,007
209835780,472426.61079,Москва,077,0,001
244176417,351224.98,Москва,077,0,001
281680787,102918.9,Москва,077,0,001
158461233,941446.61,Москва,077,0,001
275501384,29449.56,Мурманская область,051,0,002
313202307,7315.4,Москва,077,0,001
7773749,910257.09507,Москва,077,0,001
272121443,28737.27,Кемеровская область,042,4,007
161058389,225606.91,Москва,077,0,001
210020059,15721.85,Москва,077,0,001
247231025,2086742.67,Москва,077,0,001
362362124,19287.0,Москва,077,0,001
263123174,280387.15,Москва,077,0,001
67728054,965658.56,Москва,077,0,001
2383318,351228.53,Москва,077,0,001
155677110,77223.89,Москва,077,0,001
32957413,162253.71,Москва,077,0,001
129912336,365926.92,Кемеровская область,042,4,007
159112662,244743.87,Москва,077,0,001
235712551,702397.16213,Москва,077,0,001
94040176,1575137.64,Москва,077,0,001
211945402,484739.88,Москва,077,0,001
218659416,2063.35,Москва,077,0,001
219500016,245591.0,Кемеровская область,042,4,007
152941024,15438.04,Москва,077,0,001
124865532,402490.15,Москва,077,0,001
162063287,894600.37303,Москва,077,0,001
72616716,539386.98,Москва,077,0,001
149054370,22471.95,Москва,077,0,001
261226821,1121259.5091,Москва,077,0,001
130125274,1221507.85,Москва,077,0,001
157676671,2414.25,Москва,077,0,001
317050086,194695.29,Москва,077,0,001
284940669,57352.79,Москва,077,0,001
326598920,198287.31,Москва,077,0,001
250319773,6833.73,Москва,077,0,001
154796969,628293.59,Москва,077,0,001
94034088,1207953.3,Москва,077,0,001
350562049,60203.86,Москва,077,0,001
312613969,59007.0,Москва,077,0,001
258653916,978.46,Москва,077,0,001
253591613,2000.0,Москва,077,0,001
141118500,147885.0,Москва,077,0,001
347123484,82544.36,Москва,077,0,001
354453036,63995.76,Москва,077,0,001
327578411,99449.46,Москва,077,0,001
281254891,9426.9,Москва,077,0,001
340627201,9397.0,Кемеровская область,042,4,007
114823387,1152597.08999,Москва,077,0,001
261327690,7113.58,Москва,077,0,001
130434437,1030465.92,Москва,077,0,001
284174614,58113.33,Москва,077,0,001
157735323,290843.0,Москва,077,0,001
159036584,225544.13,Москва,077,0,001
258744639,41347.54,Москва,077,0,001
323766595,135284.35,Москва,077,0,001
128489680,8819.0,Москва,077,0,001
143517346,1070767.38,Москва,077,0,001
151878980,45029.73,Москва,077,0,001
137412195,712769.0,Москва,077,0,001
360354661,13566.67,Москва,077,0,001
337336801,258036.4,Москва,077,0,001
111621547,212457.12911,Москва,077,0,001
208966709,605230.23,Москва,077,0,001
208249545,40517.77,Москва,077,0,001
349567826,119375.78,Москва,077,0,001
307505292,10670.68,Москва,077,0,001
304511150,2000.0,Москва,077,0,001
244356770,585555.09,Москва,077,0,001
3470239,3613.05,Москва,077,0,001
3618636,709286.01,Москва,077,0,001
259661094,127977.42,Москва,077,0,001
130277508,9881.19,Москва,077,0,001
334053506,247414.66,Москва,077,0,001
213543905,127757.0,Москва,077,0,001
142926241,771423.1,Москва,077,0,001
261629581,191347.55,Москва,077,0,001
293924784,18836.87,Москва,077,0,001
149160492,499629.07667,Москва,077,0,001
361833317,91509.44,Москва,077,0,001
266615975,16521.01,Москва,077,0,001
289410844,415376.25,Москва,077,0,001
243751698,33506.92,Кемеровская область,042,4,007
336039467,46451.0,Москва,077,0,001
165124162,59294.57435,Москва,077,0,001
251364262,3821454.55,Москва,077,0,001
260414793,720953.87,Москва,077,0,001
129176318,153750.89,Москва,077,0,001
210426721,20983.53,Москва,077,0,001
257998738,490.0,Москва,077,0,001
267294536,1568891.78,Москва,077,0,001
281371377,574288.55,Москва,077,0,001
345661293,2367.22,Москва,077,0,001
135784922,106516.06,Москва,077,0,001
264976349,826817.07,Москва,077,0,001
236938873,1313031.0546,Москва,077,0,001
155057423,645468.41,Москва,077,0,001
278232978,197103.35,Москва,077,0,001
361441522,28237.08,Москва,077,0,001
157023103,563145.38,Кемеровская область,042,4,007
367017595,46000.0,Москва,077,0,001
312883673,6964.14,Москва,077,0,001
145803653,62963.67,Москва,077,0,001
260104199,221843.13,Москва,077,0,001
290589851,489239.41239,Москва,077,0,001
255147748,34700.66913,Москва,077,0,001
4404421,130923.64,Москва,077,0,001
321397629,40500.78,Нижегородская область,052,0,005
4938177,2698.02,Нижегородская область,052,0,005
127966707,46328.37,Нижегородская область,052,0,005
265163862,12270.12,Нижегородская область,052,0,005
31896007,13919.6,Нижегородская область,052,0,005
151596215,1942.43,Челябинская область,074,2,006
260188897,47530.43,Челябинская область,074,2,006
140746610,21166.51,Челябинская область,074,2,006
272737032,263022.86,Нижегородская область,052,0,005
274511801,56359.0,Нижегородская область,052,0,005
251292306,12612.01,Нижегородская область,052,0,005
260941936,51675.26,Челябинская область,074,2,006
156492542,1839833.24,Челябинская область,074,2,006
145790490,3076.37,Челябинская область,074,2,006
367541793,25379.12,Челябинская область,074,2,006
211803400,45541.31,Нижегородская область,052,0,005
368667117,995.71,Челябинская область,074,2,006
285428991,44813.33,Нижегородская область,052,0,005
134643399,20284.35,Нижегородская область,052,0,005
3709469,18244.82,Нижегородская область,052,0,005
322791394,12327.08,Челябинская область,074,2,006
220726667,229706.67,Нижегородская область,052,0,005
155115032,11866.16,Челябинская область,074,2,006
363641331,8918.7,Нижегородская область,052,0,005
167724259,27136.24,Челябинская область,074,2,006
279767420,144946.9,Нижегородская область,052,0,005
261781676,24749.25,Челябинская область,074,2,006
110760493,985845.73828,Камчатский край,041,9,008
160730331,54147.81,Челябинская область,074,2,006
308085566,150750.73,Челябинская область,074,2,006
293418843,7124.0,Нижегородская область,052,0,005
276077078,56012.57,Челябинская область,074,2,006
305845798,14764.16,Челябинская область,074,2,006
238572714,2000.0,Челябинская область,074,2,006
296475700,58118.04,Челябинская область,074,2,006
367258752,18972.0,Нижегородская область,052,0,005
269386233,981915.81,Нижегородская область,052,0,005
308416150,253241.99,Челябинская область,074,2,006
127969160,19882.88,Челябинская область,074,2,006
330442706,71627.78,Нижегородская область,052,0,005
136622977,5143.98,Нижегородская область,052,0,005
160223740,56.0,Челябинская область,074,2,006
141232170,267181.03,Челябинская область,074,2,006
132039081,13062.78,Челябинская область,074,2,006
348220480,52387.45,Челябинская область,074,2,006
279097595,176516.9,Челябинская область,074,2,006
314263114,40027.68,Камчатский край,041,9,008
328334622,16454.61,Нижегородская область,052,0,005
2302178,32060.74,Челябинская область,074,2,006
347796337,16416.01,Нижегородская область,052,0,005
1307078,3524.04,Челябинская область,074,2,006
280258184,35119.08,Нижегородская область,052,0,005
321592751,54996.13,Камчатский край,041,9,008
208993988,1158.28,Нижегородская область,052,0,005
321330659,220700.0,Нижегородская область,052,0,005
328618165,283180.47,Нижегородская область,052,0,005
209498995,100142.24,Нижегородская область,052,0,005
126489745,83068.54,Нижегородская область,052,0,005
162126785,168857.51,Челябинская область,074,2,006
3757617,25143.22,Челябинская область,074,2,006
276924768,20841.25,Нижегородская область,052,0,005
109082234,1407.9,Камчатский край,041,9,008
287235159,114846.69,Челябинская область,074,2,006
253689690,223466.93,Нижегородская область,052,0,005
219502834,116278.76,Нижегородская область,052,0,005
139549652,541136.57,Челябинская область,074,2,006
123315181,497066.97,Камчатский край,041,9,008
137568118,127838.89,Челябинская область,074,2,006
134804983,15121.16,Нижегородская область,052,0,005
245910989,94810.37,Нижегородская область,052,0,005
311345439,64282.24,Нижегородская область,052,0,005
293117593,10590.0,Нижегородская область,052,0,005
221764732,180366.1,Камчатский край,041,9,008
296991258,72820.38,Нижегородская область,052,0,005
330873977,22479.37,Нижегородская область,052,0,005
334537763,18225.0,Челябинская область,074,2,006
371603694,63305.02,Камчатский край,041,9,008
247559819,877.31,Челябинская область,074,2,006
277109926,3293.79,Нижегородская область,052,0,005
133078342,156324.85,Челябинская область,074,2,006
115992617,52716.61,Нижегородская область,052,0,005
138435260,705000.0,Челябинская область,074,2,006
8954687,565249.94,Нижегородская область,052,0,005
339816611,12308.0,Челябинская область,074,2,006
301672375,408857.75,Челябинская область,074,2,006
301651814,35440.0,Челябинская область,074,2,006
247866869,558806.6,Челябинская область,074,2,006
340624571,266133.03,Челябинская область,074,2,006
284211091,47464.84,Нижегородская область,052,0,005
27817475,53857.20698,Челябинская область,074,2,006
121192447,290420.66,Челябинская область,074,2,006
250576264,5940.87,Челябинская область,074,2,006
358526665,5946.0,Челябинская область,074,2,006
263324885,20287.02,Нижегородская область,052,0,005
